run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
22,6,0.4,20,2,2,4,2,3,2.2577396654039763,0,0,35580839,2880309928,4,ok,
22,6,0.4,20,2,2,5,2,3,2.2577396654039763,0,0,35580839,2880309928,5,ok,
22,6,0.4,20,2,2,6,2,4,2.2577396654039728,0,0,35580839,2880309928,6,ok,
22,6,0.4,20,2,2,7,2,4,2.1863825317325603,0,0,35580839,2880309928,7,ok,
22,6,0.4,20,2,2,8,2,3,2.1863825317325603,0,0,35580839,2880309928,8,ok,
22,6,0.4,20,2,2,9,2,1,2.1863825317323684,0,0,35580839,2880309928,9,ok,
22,6,0.4,20,2,2,10,2,2,2.186382531732354,0,0,35580839,2880309928,10,ok,
23,6,0.4,20,2,2,1,4,0,-35.057338980104,0,0,2257511098,2779657785,1,ok,
23,6,0.4,20,2,2,2,4,1,-29.4529507316386,0,0,2257511098,2779657785,2,ok,
23,6,0.4,20,2,2,3,4,1,-25.897777547018023,0,0,2257511098,2779657785,3,ok,
23,6,0.4,20,2,2,4,4,1,-25.318523768256,0,0,2257511098,2779657785,4,ok,
23,6,0.4,20,2,2,5,3,2,-24.642815255463717,0,0,2257511098,2779657785,5,ok,
23,6,0.4,20,2,2,6,3,1,-24.64281525546372,0,0,2257511098,2779657785,6,ok,
23,6,0.4,20,2,2,7,3,3,-24.642815255463717,0,0,2257511098,2779657785,7,ok,
23,6,0.4,20,2,2,8,4,3,-24.78960598478554,0,0,2257511098,2779657785,8,ok,
23,6,0.4,20,2,2,9,3,2,-24.642815255463713,0,0,2257511098,2779657785,9,ok,
23,6,0.4,20,2,2,10,5,3,-24.566059940190137,0,0,2257511098,2779657785,10,ok,
24,6,0.4,20,2,2,1,3,0,-26.27110892745545,0,0,1105094192,2643058927,1,ok,
24,6,0.4,20,2,2,2,1,1,-20.36212570536197,0,0,1105094192,2643058927,2,ok,
24,6,0.4,20,2,2,3,3,1,-18.206360303429978,0,0,1105094192,2643058927,3,ok,
24,6,0.4,20,2,2,4,3,3,-17.792485886644467,0,0,1105094192,2643058927,4,ok,
24,6,0.4,20,2,2,5,3,2,-17.794123345505888,0,0,1105094192,2643058927,5,ok,
24,6,0.4,20,2,2,6,2,1,-18.169820805301786,0,0,1105094192,2643058927,6,ok,
24,6,0.4,20,2,2,7,2,1,-18.171458264163206,0,0,1105094192,2643058927,7,ok,
24,6,0.4,20,2,2,8,3,0,-18.20636030342998,0,0,1105094192,2643058927,8,ok,
24,6,0.4,20,2,2,9,3,1,-18.2079977622914,0,0,1105094192,2643058927,9,ok,
24,6,0.4,20,2,2,10,3,0,-18.207997762291402,0,0,1105094192,2643058927,10,ok,
25,6,0.4,20,2,2,1,2,0,-56.05281121362317,0,0,3281590884,1647882546,1,ok,
25,6,0.4,20,2,2,2,0,1,-46.29950026076306,0,0,3281590884,1647882546,2,ok,
25,6,0.4,20,2,2,3,0,1,-46.29950026076307,0,0,3281590884,1647882546,3,ok,
25,6,0.4,20,2,2,4,0,0,-46.29950026076307,1,1,3281590884,1647882546,4,ok,
25,6,0.4,20,2,2,5,0,2,-46.299500260763246,0,1,3281590884,1647882546,5,ok,
25,6,0.4,20,2,2,6,0,4,-46.299500260763246,0,1,3281590884,1647882546,6,ok,
25,6,0.4,20,2,2,7,0,3,-46.29950026076306,0,1,3281590884,1647882546,7,ok,
25,6,0.4,20,2,2,8,0,1,-46.29950026076326,0,1,3281590884,1647882546,8,ok,
25,6,0.4,20,2,2,9,2,1,-46.8564750152409,0,1,3281590884,1647882546,9,ok,
25,6,0.4,20,2,2,10,2,1,-46.85647501524091,0,1,3281590884,1647882546,10,ok,
26,6,0.4,20,2,2,1,3,0,-11.473025123177546,0,0,1979643161,4282984060,1,ok,
26,6,0.4,20,2,2,2,1,1,-7.865971370056155,0,0,1979643161,4282984060,2,ok,
26,6,0.4,20,2,2,3,1,3,-7.894791439533712,0,0,1979643161,4282984060,3,ok,
26,6,0.4,20,2,2,4,1,1,-7.894791439533719,0,0,1979643161,4282984060,4,ok,
26,6,0.4,20,2,2,5,1,0,-7.894791439533719,0,0,1979643161,4282984060,5,ok,
26,6,0.4,20,2,2,6,1,4,-7.954988925416913,0,0,1979643161,4282984060,6,ok,
26,6,0.4,20,2,2,7,1,3,-7.95498892541692,0,0,1979643161,4282984060,7,ok,
26,6,0.4,20,2,2,8,0,2,-8.343686802222994,0,0,1979643161,4282984060,8,ok,
26,6,0.4,20,2,2,9,0,1,-8.343686802222997,0,0,1979643161,4282984060,9,ok,
26,6,0.4,20,2,2,10,0,3,-8.343686802223,0,0,1979643161,4282984060,10,ok,
27,6,0.4,20,2,2,1,5,0,-69.02585463097547,0,0,3457402174,4212655701,1,ok,
