run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
4,6,0.4,1000,2,1,5,1,1,-2288.138710940647,0,1,752767290,3492969079,5,ok,
4,6,0.4,1000,2,1,6,1,0,-2288.138710940647,0,1,752767290,3492969079,6,ok,
4,6,0.4,1000,2,1,7,1,1,-2288.525468916205,0,1,752767290,3492969079,7,ok,
4,6,0.4,1000,2,1,8,1,0,-2288.5254689162057,0,1,752767290,3492969079,8,ok,
4,6,0.4,1000,2,1,9,1,0,-2288.7145310645865,0,1,752767290,3492969079,9,ok,
4,6,0.4,1000,2,1,10,1,0,-2288.187184636615,0,1,752767290,3492969079,10,ok,
4,6,0.4,1000,2,2,1,0,0,-2286.0741897629505,1,1,752767290,3492969079,1,ok,
4,6,0.4,1000,2,2,2,0,1,-2286.07418976295,0,1,752767290,3492969079,2,ok,
4,6,0.4,1000,2,2,3,1,1,-2286.403343001679,0,1,752767290,3492969079,3,ok,
4,6,0.4,1000,2,2,4,0,2,-2286.07418976295,0,1,752767290,3492969079,4,ok,
4,6,0.4,1000,2,2,5,0,1,-2286.0741897629505,0,1,752767290,3492969079,5,ok,
4,6,0.4,1000,2,2,6,0,2,-2286.0741897629505,0,1,752767290,3492969079,6,ok,
4,6,0.4,1000,2,2,7,0,3,-2286.0741897629505,0,1,752767290,3492969079,7,ok,
4,6,0.4,1000,2,2,8,0,4,-2286.074189762951,0,1,752767290,3492969079,8,ok,
4,6,0.4,1000,2,2,9,0,3,-2286.074189762951,0,1,752767290,3492969079,9,ok,
4,6,0.4,1000,2,2,10,0,1,-2286.0741897629505,0,1,752767290,3492969079,10,ok,
5,6,0.4,1000,1,1,1,0,0,538.7527009659178,1,1,2789219405,3920255352,1,ok,
5,6,0.4,1000,1,1,2,0,1,538.7527009659185,0,1,2789219405,3920255352,2,ok,
5,6,0.4,1000,1,1,3,0,2,538.7527009659183,0,1,2789219405,3920255352,3,ok,
5,6,0.4,1000,1,1,4,0,1,538.7527009659176,0,1,2789219405,3920255352,4,ok,
5,6,0.4,1000,1,1,5,0,3,538.7527009659171,0,1,2789219405,3920255352,5,ok,
5,6,0.4,1000,1,1,6,0,2,538.7527009659171,0,1,2789219405,3920255352,6,ok,
5,6,0.4,1000,1,1,7,1,1,536.3273481504664,0,1,2789219405,3920255352,7,ok,
5,6,0.4,1000,1,1,8,1,0,536.3273481504666,0,1,2789219405,3920255352,8,ok,
5,6,0.4,1000,1,1,9,1,4,535.8828437821279,0,1,2789219405,3920255352,9,ok,
5,6,0.4,1000,1,1,10,1,3,535.8828437821279,0,1,2789219405,3920255352,10,ok,
5,6,0.4,1000,1,2,1,0,0,538.7527009659178,1,1,2789219405,3920255352,1,ok,
